fraudulent_name,real_name,label,max_similarity,predicted_label,error_type
𝚥ƽ𝕒ℼde𝓻ƽ2,jsanders2,1,0.94422334,0,false_negative
𝘤ϳ٥h𝟉𝑠on𝑰6,cjohnson16,1,0.94512784,0,false_negative
jramirez5,jahmed2,0,0.9499311,1,false_positive
jwhite4,jjohnson7,0,0.9581652,1,false_positive
jmorris5,jjohnson2,0,0.9607767,1,false_positive
ꓒ𝙢⍳|𝛪𝚎𝓇𝟯,dmiller3,1,0.93131906,0,false_negative
𝜛𝗷𝑜𝝕𝘦𝓈Ƨ,njones2,1,0.9456435,0,false_negative
ᴄmι𝔩ℐeⲅꝪ,cmiller3,1,0.9358512,0,false_negative
sᴋha𝚗1𝔒,skhan10,1,0.9452296,0,false_negative
a𝝞eeⲒ0,alee10,1,0.94691753,0,false_negative
𝐣𝑗𝔞ᴄ𝔨ꜱonଃ,jjackson8,1,0.93439114,0,false_negative
njackson2,jjackson8,0,0.98372555,1,false_positive
skhan16,ksingh4,0,0.9520445,1,false_positive
ꓒ𝒉𝛂𝕣г𝚤𝑠૦𝛡𝟤,dharrison2,1,0.915369,0,false_negative
mjames4,mchan3,0,0.9709798,1,false_positive
јᏏ𝖗ｏℴ𝗸𝚜2,jbrooks2,1,0.9449333,0,false_negative
b𝘫סℼ𝓮ƽ𝗹𝚶,bjones10,1,0.9464041,0,false_negative
𝗌𝖆𝟉𝖽𝖊rƽօn𝟦,sanderson4,1,0.9315649,0,false_negative
𝗿𝕣𝛔𝘣𝘪ռ𝒔oπ2,rrobinson2,1,0.94522953,0,false_negative
𝘐wa𝚕𝝹℮𝒓Ƨ,lwalker2,1,0.91936797,0,false_negative
djohnson5,jrobinson8,0,0.95005363,1,false_positive
mjones2,ljones2,0,0.96521175,1,false_positive
jsmith2,jwilliams5,0,0.9594516,1,false_positive
𝛂𝞪Ιｉ6,aali6,1,0.93494576,0,false_negative
ljones7,rjames2,0,0.9558194,1,false_positive
𝛼ɡᴦa𝖍𝕒ⅿϨ,agraham2,1,0.94437385,0,false_negative
cmorris3,mparker3,0,0.94942605,1,false_positive
𝙙jօhℼꜱ𝝈𝖓ǀꙄ,djohnson12,1,0.9264498,0,false_negative
tnguyen9,byoung2,0,0.96819204,1,false_positive
𝑎ⲕ𝞲n𝓰2,aking2,1,0.9446904,0,false_negative
гh𝓪ǀ𝟣2,rhall2,1,0.94589615,0,false_negative
𝐬𝗷σ𝞹𝐞𝙨𝔩б,sjones16,1,0.9361712,0,false_negative
kbaker3,jchavez2,0,0.95132536,1,false_positive
ᴛ𝒋ᴑ𝔥𝝅ꜱಂ𝐧𝟺,tjohnson4,1,0.9380617,0,false_negative
jmiller4,jramirez4,0,0.9542635,1,false_positive
jjones4,mjones7,0,0.9734621,1,false_positive
jmitchell6,mmiller2,0,0.95347065,1,false_positive
jhill6,jlynch2,0,0.95400196,1,false_positive
n𝜘hα𝛑𝟱,nkhan5,1,0.94733644,0,false_negative
𝔨ϳංп𝗲𝙨ＩꝚ,kjones12,1,0.9306484,0,false_negative
mjohnson3,kjones12,0,0.9497359,1,false_positive
℮ꜱmͺτh𝟧,esmith5,1,0.93170816,0,false_negative
lbrown5,ebrown5,0,0.97820026,1,false_positive
𝓭t𝚑𝜊𝒎𝑎𝗌𝟺,dthomas4,1,0.9377024,0,false_negative
𝒷𝒎𝒾Ι𝛪ⅇ𝑟ଃ,bmiller8,1,0.94044256,0,false_negative
mhall4,jliu2,0,0.95411474,1,false_positive
aα𝙸𝚤ǀӠ,aali13,1,0.92132777,0,false_negative
sshah5,rharris2,0,0.9561978,1,false_positive
⍺ա⍳𝔩𝞘𝓲𝙖𝖒s𝐼𝟯,awilliams13,1,0.92786586,0,false_negative
bwilson3,jwilliams20,0,0.947967,1,false_positive
ljohnson7,njohnson5,0,0.97553766,1,false_positive
ⲥ𝘐eｅӠ,clee3,1,0.9070083,0,false_negative
lmiller6,jmiller6,0,0.9711226,1,false_positive
dmסrg𝖺ϖ3,dmorgan3,1,0.9428998,0,false_negative
cperry2,cperez4,0,0.96797353,1,false_positive
Ⲓ𝝔α𝗋𝛋𝕖𝖗Ϩ,lparker2,1,0.9314234,0,false_negative
ј𝙸𝞪𝔀𝑟𝙚𝟉𝒄𝖊𝟐,jlawrence2,1,0.94706255,0,false_negative
𝕞𝝰ߊ𝜄৪,mali8,1,0.90821123,0,false_negative
𝖏ԝ𝕚𝔩s𝓸𝜋1𝑶,jwilson10,1,0.9250102,0,false_negative
cbrown8,jwilson10,0,0.95008594,1,false_positive
𝞪sʍı𝝉h𝛪ⵏ,asmith11,1,0.9179694,0,false_negative
jsmith13,asmith11,0,0.97260165,1,false_positive
𝘵𝒕𝕙ᴑʍ𝓹𝚜𝛐𝝕𝟻,tthompson5,1,0.9284302,0,false_negative
π𝜅𝔲ʍa𝕣Ⳓ,nkumar6,1,0.91579694,0,false_negative
ᑯᏂαl𝛪𝟑,dhall3,1,0.91456604,0,false_negative
𝐜𝚝𝘢𝛄𝓵ං𝓇б,ctaylor6,1,0.9452728,0,false_negative
jbrown3,jthomas5,0,0.94851404,1,false_positive
Ꮟ𝙄𝘦ｅ𝟔,blee6,1,0.94744074,0,false_negative
𝖙ϳohϖso𝜛𝚕Ⲓ,tjohnson11,1,0.9279011,0,false_negative
hkhan2,hkim2,0,0.9809199,1,false_positive
ballen2,mgibson2,0,0.95159763,1,false_positive
ⲥkℯ𝞏𝞹𝓮𝖉𝐲Ꙅ,ckennedy2,1,0.9372974,0,false_negative
cmartinez2,jmitchell3,0,0.95689976,1,false_positive
rsmith4,rsmith16,0,0.9915136,1,false_positive
ȷ𝚌𝕠𝕀𝙄𝙞пsȜ,jcollins3,1,0.9331073,0,false_negative
awilson7,alewis4,0,0.9576652,1,false_positive
𝒅𝒚𝝈uпgⳌ,dyoung3,1,0.9478283,0,false_negative
plee2,rraj2,0,0.9512248,1,false_positive
lthomas2,kthomas4,0,0.9529658,1,false_positive
akhan16,skhan18,0,0.9545122,1,false_positive
ȷ𝐫𝛔𝓫𝑖ℼsס𝐧7,jrobinson7,1,0.920327,0,false_negative
djackson5,cjackson5,0,0.9691465,1,false_positive
jharris6,ajackson3,0,0.9481516,1,false_positive
msimpson2,jthompson11,0,0.9610464,1,false_positive
𝘀w𝘢𝖨𝝒𝖾𝗿Ꝛ,swalker2,1,0.94773144,0,false_negative
rcruz4,lperez3,0,0.9568341,1,false_positive
քａ𝞘ⅰՅ,fali3,1,0.9379532,0,false_negative
𝑐jo𝓱𝛑𝔰𝕠𝟉ଃ,cjohnson8,1,0.93395424,0,false_negative
ikhan2,tsingh2,0,0.9532372,1,false_positive
lgreen2,slee7,0,0.95754343,1,false_positive
𝖆𝑘um𝙖𝔯Ⅰｌ,akumar11,1,0.93247294,0,false_negative
ց𝗐il𝕴𝗶ams3,gwilliams3,1,0.94460857,0,false_negative
jwilson9,sjones17,0,0.9623044,1,false_positive
sbe𝘐𝗜𝟯,sbell3,1,0.940203,0,false_negative
𝙟𝑎𝜛𝘥𝓮𝗋𝘴ം𝝅Ꝯ,janderson9,1,0.9392954,0,false_negative
jking7,jbishop2,0,0.9494337,1,false_positive
mjoհ𝓃ꜱо𝛑𝖑Ƨ,mjohnson12,1,0.94173765,0,false_negative
rjohnson4,mjohnson12,0,0.96659946,1,false_positive
ᴄalleп𝟦,callen4,1,0.94562614,0,false_negative
abrown8,jbrown10,0,0.96121573,1,false_positive
jdavis13,adavis4,0,0.97069657,1,false_positive
ha𝗜i3,hali3,1,0.94249094,0,false_negative
𝘀ⲅ๐b˛nsℴ𝝅𝟓,srobinson5,1,0.94392353,0,false_negative
𝐚𝓴ʋ𝓶𝖺𝖗ᒿ,akumar2,1,0.9392909,0,false_negative
akhan16,arahman4,0,0.9483698,1,false_positive
mkհa𝛑Ʒ,mkhan3,1,0.9430581,0,false_negative
𝞏𝙟aι𝞏𝟹,njain3,1,0.9404657,0,false_negative
rsingh6,psingh7,0,0.965939,1,false_positive
I𝑠𝚖ℹ𝓽𝕙𝗜𝛰,lsmith10,1,0.9398241,0,false_negative
𝗳ⲕℎ𝛂𝖓Ꝛ,fkhan2,1,0.94106984,0,false_negative
𝓌ϳσհ𝜛ƽ𝛔𝝅𝟐,wjohnson2,1,0.94166666,0,false_negative
maп𝐝e𝔯s൦n4,manderson4,1,0.93669623,0,false_negative
𝛠⍴𝒂t𝑒￨б,ppatel6,1,0.9447085,0,false_negative
a𝓶ᴑⲅgɑπ3,amorgan3,1,0.945244,0,false_negative
ј𝑤i𝓘𝟏іa𝓶s𝟙1,jwilliams11,1,0.94792217,0,false_negative
jwood2,jwood4,0,0.9986296,1,false_positive
slewis5,rlewis2,0,0.9798519,1,false_positive
vjain2,pjain2,0,0.9741898,1,false_positive
djames2,ajain2,0,0.9506131,1,false_positive
jphillips2,mmartinez6,0,0.95104265,1,false_positive
cnelson4,mwilson7,0,0.95528185,1,false_positive
sdas2,sgray2,0,0.950545,1,false_positive
ttaylor6,vkumar2,0,0.9484537,1,false_positive
𝓶𝑡𝐡ဝ𝑚𝚊ѕȣ,mthomas8,1,0.9187833,0,false_negative
𝙢ᴡⅇꜱ𝓽Ꙅ,mwest2,1,0.9434465,0,false_negative
г𝗱𝛂𝕧𝚒𝐬Ƨ,rdavis2,1,0.94315624,0,false_negative
ϲΙ℮eᏎ,clee4,1,0.89777625,0,false_negative
mтhom𝔞𝔰3,mthomas3,1,0.9458367,0,false_negative
cjohռ𝐬𝜊ոℑȢ,cjohnson18,1,0.9268315,0,false_negative
pѡ𝕚𝓘soռ2,pwilson2,1,0.93354607,0,false_negative
𝝰w𝝸ℓｌ𝑖𝛼msᒿ,awilliams2,1,0.9357911,0,false_negative
ѕ𝝉𝒉໐𝗺ρs𝘰ϖ𝟧,sthompson5,1,0.94165194,0,false_negative
𝞌𝙟σ𝖓𝖊sȢ,kjones8,1,0.94131774,0,false_negative
ƽ𝕴℮𝗲𝕴1,slee11,1,0.9322081,0,false_negative
ℯｊס𝔥п𝒔𝗼ϖꝪ,ejohnson3,1,0.9357591,0,false_negative
𝗺𝖏௦n℮ꜱ𝕀1,mjones11,1,0.9462115,0,false_negative
ᑯ𝘨г𝖊ⅇ𝓷𝟺,dgreen4,1,0.94549745,0,false_negative
ａ𝞌𝙝𝝰𝞹৭,akhan9,1,0.94149,0,false_negative
𝐈𝔪𝗶𝘐𝒍е𝘳Ⳍ,lmiller3,1,0.92496276,0,false_negative
𝐬𝘧𝛐ⲅ𝒅Ϩ,sford2,1,0.91151977,0,false_negative
ssmith17,asmith8,0,0.9690299,1,false_positive
jsingh2,jmartin10,0,0.9546111,1,false_positive
jhernandez2,jprice2,0,0.9550024,1,false_positive
ɑ𝚔һ𝜶π𝟙𝟟,akhan17,1,0.9466918,0,false_negative
ajain8,akhan17,0,0.9650891,1,false_positive
𝓼ƽⅿ𝔦𝜏𝘩𝝞𝓞,ssmith10,1,0.9276996,0,false_negative
jjones14,jturner5,0,0.9484464,1,false_positive
𝕛յ੦ℎℼs𝝄𝒏𝟐𝗢,jjohnson20,1,0.93769574,0,false_negative
𝔤𝕴𝙚ｅ3,glee3,1,0.94136286,0,false_negative
sbennett3,jstevens3,0,0.9515504,1,false_positive
гꜱi𝜋g𝘩ⵏ𝛪,rsingh11,1,0.9461839,0,false_negative
𝕴eⅴ𝒂𝒏𝖘2,levans2,1,0.94419074,0,false_negative
ꓒ𝞺aτel𝟜,dpatel4,1,0.9437531,0,false_negative
jgrant2,jng2,0,0.95847833,1,false_positive
lsmith9,sahmed5,0,0.9513854,1,false_positive
kјoһ𝖓ѕ౦𝛡1𝙊,kjohnson10,1,0.92009634,0,false_negative
ĸm𝜄ߊl𝖾r7,kmiller7,1,0.91955817,0,false_negative
𝑰m𝘰𝞼r𝖾𝟒,lmoore4,1,0.93891245,0,false_negative
mmartinez4,rsingh2,0,0.95094705,1,false_positive
Ꮒԝ𝙞𝙄𝚕𝒾𝓪𝗺ꜱ𝟑,hwilliams3,1,0.9363415,0,false_negative
cfoster2,kjones3,0,0.95322526,1,false_positive
ϳ𝚛𝜊Ꮟ℮ⲅ𝚝𝘴𝟤,jroberts2,1,0.92786986,0,false_negative
𝝹t𝘶r𝜛𝘦r2,kturner2,1,0.94351184,0,false_negative
j𝖒०𝛐𝗿ⅇꝪ,jmoore3,1,0.9422524,0,false_negative
asingh13,ajones13,0,0.95564544,1,false_positive
sahmed8,ssharma7,0,0.9603074,1,false_positive
tsmith6,dsmith4,0,0.9757557,1,false_positive
bjohnson13,jrobinson2,0,0.9613931,1,false_positive
smalik2,mallen3,0,0.95099485,1,false_positive
bbrown8,bbell2,0,0.95264447,1,false_positive
ksingh2,nsingh4,0,0.9650693,1,false_positive
mһ𝖆𝓇𝘳ℹѕƧ,mharris2,1,0.9463045,0,false_negative
jburke2,jbailey4,0,0.9629164,1,false_positive
lbrown2,lrodriguez4,0,0.96067244,1,false_positive
smartin7,ssmith15,0,0.9570615,1,false_positive
mmartinez9,jallen7,0,0.95251787,1,false_positive
ߊ𝚓ಂ𝟉𝙚𝑠ℑ𝐼,ljones11,1,0.9133019,0,false_negative
ljackson4,ljones11,0,0.9527676,1,false_positive
ϳⅠ℮еｌ𝖮,jlee10,1,0.9240152,0,false_negative
ϳκ𝝕i𝕘𝗁𝔱Ꙅ,jknight2,1,0.94705826,0,false_negative
𝕴ra𝐦𝒐ꜱ𝟐,lramos2,1,0.9276528,0,false_negative
rmartinez3,ssmith5,0,0.95491254,1,false_positive
𝕒ⅉｏh𝜋ѕ𝞸𝓷ӀƼ,ajohnson15,1,0.94438076,0,false_negative
𝒸𝔧𝐨Ꮒ𝝿𝚜σռ𝙸𝟺,cjohnson14,1,0.94327706,0,false_negative
𝓶𝔧𝑜𝗵𝝕𝘴𝓉ဝ𝙣ᒿ,mjohnston2,1,0.9464734,0,false_negative
zkhan3,kking4,0,0.953518,1,false_positive
⍴gu𝓹ᴛ𝘢Ʒ,pgupta3,1,0.9381824,0,false_negative
kbrown11,rkumar8,0,0.94941443,1,false_positive
mmartin3,cmiller7,0,0.95195514,1,false_positive
sbrown5,shernandez3,0,0.9507883,1,false_positive
kdavis7,kwright4,0,0.9580045,1,false_positive
𝓶h𝞪𝘀ѕaϖϨ,mhassan2,1,0.94580007,0,false_negative
ajoᏂℼ𝕤𝛔n𝙄Յ,ajohnson13,1,0.9355266,0,false_negative
aгo𝐛ӏnso𝜛3,arobinson3,1,0.936213,0,false_negative
cϳo𝜛ℯ𝓼𝟰,cjones4,1,0.9452646,0,false_negative
𝙧a𝗻ԁ𝗲ᴦ𝘀ο𝑛𝟸,randerson2,1,0.9400415,0,false_negative
𝚥𝒎oဝⲅ𝕖ᒿ,jmoore2,1,0.9381661,0,false_negative
mramirez4,mlewis2,0,0.9517927,1,false_positive
jlim5,mmartinez2,0,0.95854354,1,false_positive
ꓒ𝙡𝘦𝕖7,dlee7,1,0.94768894,0,false_negative
jwong3,jbrown3,0,0.9571288,1,false_positive
ɑ𝕀ｅաis2,alewis2,1,0.94194734,0,false_negative
levans3,alewis2,0,0.9667293,1,false_positive
jwilliams11,ljohnson8,0,0.9570059,1,false_positive
staylor5,ssingh7,0,0.95313776,1,false_positive
ᴄb𝖨ａc𝜅𝟚,cblack2,1,0.9410188,0,false_negative
djohnson6,arobinson2,0,0.94863176,1,false_positive
m𝞳𝘩a𝞏8,mkhan8,1,0.9431211,0,false_negative
𝜶vvιIו⍳𝜶𝗆𝘴𝟳,awilliams7,1,0.9329453,0,false_negative
ljones8,jmartin4,0,0.9486189,1,false_positive
𝜿ϳ໐hп𝘀ංn𝟕,kjohnson7,1,0.9420969,0,false_negative
skumar16,vsharma2,0,0.9517775,1,false_positive
ⲅꓒa𝝂i𝒔4,rdavis4,1,0.9410397,0,false_negative
յⲅya𝞏Ȝ,jryan3,1,0.92967343,0,false_negative
lperez3,lreyes2,0,0.95442843,1,false_positive
dᶌဝu𝗻ցϨ,dyoung2,1,0.943577,0,false_negative
ᴢ𝑎ƖiЗ,zali3,1,0.94174886,0,false_negative
𝖇𝕛ℴ𝙝𝙣ꜱ𝗼πӀꙄ,bjohnson12,1,0.941082,0,false_negative
tevans2,ssrivastava2,0,0.9555236,1,false_positive
mbell2,mhernandez4,0,0.94840527,1,false_positive
sbrown3,swhite7,0,0.9668773,1,false_positive
ɪ𝙖𝐡ʍ𝖊ꓒᒿ,iahmed2,1,0.9442628,0,false_negative
nmartin2,dbrown9,0,0.95291376,1,false_positive
ljohnson5,mthompson3,0,0.9504551,1,false_positive
sm𝝸𝐼וe𝔯𝟕,smiller7,1,0.9476174,0,false_negative
sshrestha3,dsingh6,0,0.948875,1,false_positive
jwilson8,jwatson4,0,0.9628179,1,false_positive
r𝖏o𝙝𝙣ƽ၀n𝘭0,rjohnson10,1,0.94775355,0,false_negative
mcruz2,jtaylor10,0,0.9482919,1,false_positive
jsmith8,jbennett3,0,0.96055764,1,false_positive
j𝗃𝙤Ꮒ𝖓𝘀𝑜πⵏƧ,jjohnson12,1,0.94111353,0,false_negative
ϲbr೦𝘄n1Ⳍ,cbrown13,1,0.9444264,0,false_negative
𝒿һ𝝰ℓlⳒ,jhall6,1,0.9426355,0,false_negative
յ𝖏𝔢𝝕𝘬𝘪𝜋𝘴2,jjenkins2,1,0.944174,0,false_negative
jkim6,jjenkins2,0,0.967454,1,false_positive
𝗺𝛼Ӏı𝟼,mali6,1,0.9440949,0,false_negative
𝞃𝐣o𝓷℮𝓼ⅼⳌ,tjones13,1,0.94286376,0,false_negative
fahmad2,hahmed3,0,0.95832014,1,false_positive
n𝗮Ӏ𝜄Ϩ,nali2,1,0.9246541,0,false_negative
msmith14,asmith14,0,0.9759943,1,false_positive
𝑏α𝟉d℮𝘳𝕤𝜊𝛡𝟧,banderson5,1,0.94339806,0,false_negative
ɑ𝓻𝝾Ꮟі𝝅ꜱ૦n𝟰,arobinson4,1,0.93140054,0,false_negative
jharris6,pjain3,0,0.9514251,1,false_positive
jⲕ𝞪цr𝟸,jkaur2,1,0.94508445,0,false_negative
𝑠𝕞ar𝔰һ𝝰𝟏𝟣𝟐,smarshall2,1,0.94002813,0,false_negative
sgreen4,smitchell4,0,0.94959146,1,false_positive
ajones14,bjones12,0,0.9510804,1,false_positive
𝙢cס𝖨ⵏi𝖓s𝟥,mcollins3,1,0.9424039,0,false_negative
rsingh8,rlewis4,0,0.9499635,1,false_positive
mmiller10,tmiller4,0,0.9598947,1,false_positive
𝐛𝔀⍳𝗹ℐ𝜄⍺𝒎ѕℑՕ,bwilliams10,1,0.9468768,0,false_negative
ltaylor2,ctaylor2,0,0.97649395,1,false_positive
dkumar2,pkumar5,0,0.95159984,1,false_positive
cmartinez4,khill2,0,0.96067995,1,false_positive
amartinez7,tsmith4,0,0.94937694,1,false_positive
ꓒ𝛼nder𝑠𝜎ոᏎ,danderson4,1,0.9365795,0,false_negative
𝓼𝗰𝐚ʍ𝖕𝖇𝘦ℐlꙄ,scampbell2,1,0.9320182,0,false_negative
jchan2,jhall2,0,0.9702787,1,false_positive
djohnson15,njohnson3,0,0.96887964,1,false_positive
lbrown4,ljohnson6,0,0.96148056,1,false_positive
ϳյᴏ𝜛es৭,jjones9,1,0.89401007,0,false_negative
bmartinez2,jbrown4,0,0.950223,1,false_positive
⍺𝓳o𝝕𝖾𝑠Ｉ𝞞,ajones10,1,0.94216216,0,false_negative
𝘤𝙟𝙚𝟉𝟆𝚤πƽꝚ,cjenkins2,1,0.9363375,0,false_negative
sshrestha3,sahmad4,0,0.9483514,1,false_positive
jholmes2,jjenkins3,0,0.95094925,1,false_positive
tscott2,sscott2,0,0.9811358,1,false_positive
ϳᴡａ𝛪𝘬er8,jwalker8,1,0.94136554,0,false_negative
rsingh2,sshah2,0,0.9761659,1,false_positive
𝗺тhomas2,mthomas2,1,0.9458778,0,false_negative
jschmidt2,mmartin3,0,0.9570738,1,false_positive
rmorris2,rjohnson7,0,0.951655,1,false_positive
cb𝐫ᴏoksꝚ,cbrooks2,1,0.94370496,0,false_negative
𝒎𝖇ᴦ𝗼ԝ𝒏𝗹Ꙅ,mbrown12,1,0.94519913,0,false_negative
ϲvvі𝜤liamsⳌ,cwilliams3,1,0.94281185,0,false_negative
jsingh6,hsmith3,0,0.94958127,1,false_positive
jjones11,jphillips3,0,0.94852227,1,false_positive
ƽa𝝅d𝑒𝐫ꜱо𝒏7,sanderson7,1,0.9159805,0,false_negative
amartinez9,asingh19,0,0.9499585,1,false_positive
ɑan𝐝e𝔯ꜱ𝛔𝐧𝟦,aanderson4,1,0.9345974,0,false_negative
jwoods2,jross3,0,0.9628807,1,false_positive
ɑ𝐚ℎ𝓂ａԁ𝟛,aahmad3,1,0.94571155,0,false_negative
𝙘𝞹𝖊ꓲ𝗌၀ոꝚ,cnelson2,1,0.94554156,0,false_negative
mwilson5,cnelson2,0,0.9566154,1,false_positive
cfisher2,ccarter3,0,0.95472145,1,false_positive
rreddy2,drodriguez3,0,0.9540649,1,false_positive
𝝰kцrnａr𝕀𝟧,akumar15,1,0.9307198,0,false_negative
𝑰𝔀𝜾𝒍Ⲓ𝜾ɑ𝙢𝐬𝟼,lwilliams6,1,0.93403375,0,false_negative
𝚥wiߊ|ia𝖒s𝟴,jwilliams8,1,0.9434769,0,false_negative
mwilliams13,jwilliams8,0,0.95669353,1,false_positive
յ𝓪ndе𝒓so𝘯𝟯,janderson3,1,0.94479895,0,false_negative
jjones7,janderson3,0,0.95070875,1,false_positive
гgr𝐞еnӠ,rgreen3,1,0.93604714,0,false_negative
rwhite3,psharma6,0,0.9525557,1,false_positive
cnelson2,gjohnson4,0,0.96439624,1,false_positive
𝖨lo𝓹𝔢𝗓𝟜,llopez4,1,0.9249378,0,false_negative
𝗜ϲ𝛂mp𝗯ℯⵏl𝟚,lcampbell2,1,0.9346165,0,false_negative
a𝖒ᴏ०reӠ,amoore3,1,0.94638634,0,false_negative
jdunn2,jjordan3,0,0.96139854,1,false_positive
𝕣ȷ೦𝖍ᴨ𝔰೦𝛑Ȝ,rjohnson3,1,0.92780924,0,false_negative
гtһoʍaѕ𝟔,rthomas6,1,0.9331949,0,false_negative
𝞪ᖯ𝒓σᴡ𝝅৪,abrown8,1,0.94140625,0,false_negative
tjℴհ𝞹𝔰໐𝑛Ꝫ,tjohnson3,1,0.93721765,0,false_negative
cthomas7,csmith4,0,0.9533921,1,false_positive
𝒄ȷ𝜊h𝗻ѕｏℼ𝟭Ꙅ,cjohnson12,1,0.93031955,0,false_negative
𝕤wiℐl𝒾a𝔪ƽ1Ⳍ,swilliams13,1,0.94451416,0,false_negative
mwhite2,lrose2,0,0.95016164,1,false_positive
ѕ𝙄oռg2,slong2,1,0.94194525,0,false_negative
𝜏rn૦ං𝐫𝙚𝟝,tmoore5,1,0.9473261,0,false_negative
kjohnson5,rnelson2,0,0.95072466,1,false_positive
tsmith19,asmith5,0,0.965507,1,false_positive
յj೦𝛑e𝐬𝟤,jjones2,1,0.9443977,0,false_negative
