fraudulent_name,real_name,label,max_similarity,predicted_label,error_type
𝚗౦ᴫƅɜ𝝈ʙaᴫᴎ𝚌ƅ,пользовались,1,0.9571202,0,false_negative
большей,пост,0,0.964384,1,false_positive
с𝙣𝞬𝒸тᴎл𝘤я,спустился,1,0.9576084,0,false_negative
искусстве,вынул,0,0.9630868,1,false_positive
страниц,договориться,0,0.96579474,1,false_positive
обслуживания,оставшиеся,0,0.9640969,1,false_positive
𝐧𝔱ᴎ𝚞ƅi,птицы,1,0.9397735,0,false_negative
присутствующих,птицы,0,0.9609928,1,false_positive
текущего,архитектуры,0,0.97022563,1,false_positive
память,обнаружил,0,0.9748522,1,false_positive
людей,рыбы,0,0.96301335,1,false_positive
ᴈａ𝙠𝛔ʜｏд𝐚𝓽ⅇᴫƅ𝖼𝖙ʙ੦ᴍ,законодательством,1,0.95580685,0,false_negative
подозрения,воздействие,0,0.9737248,1,false_positive
𝔨𝞼ᴫ𝒆ʜ,колен,1,0.9533583,0,false_negative
реальные,колен,0,0.9694615,1,false_positive
кончится,князей,0,0.9780306,1,false_positive
ʜ𝑒𝘬ం𝕣д𝖆,некогда,1,0.9445392,0,false_negative
украшения,слуг,0,0.9624754,1,false_positive
𝐲чａ𝗰𝙩ʜᴎκ𝞪ᴍᴎ,участниками,1,0.95826304,0,false_negative
ʜ𝚙аʙᴙ𝞃𝖼я,нравятся,1,0.94934756,0,false_negative
𝚗౦ᴫʜ൦,полно,1,0.9489738,0,false_negative
𝒸ʙᴙщ𝙚ʜʜᴎ𝒌,священник,1,0.95326006,0,false_negative
древних,священник,0,0.96501184,1,false_positive
зрение,зоне,0,0.9766694,1,false_positive
узнают,величества,0,0.9807639,1,false_positive
заработать,плеч,0,0.9712214,1,false_positive
ᴍ⍺ᴫƅчᴎⲽка,мальчишка,1,0.94143313,0,false_negative
смертельно,вопросами,0,0.9619055,1,false_positive
пуля,песня,0,0.9727739,1,false_positive
п໐рംⲅｅ,пороге,1,0.95919585,0,false_negative
сбоку,целой,0,0.96448475,1,false_positive
фᴎʜаʜ𝕔ංʙы𝕩,финансовых,1,0.9405173,0,false_negative
ученые,финансовых,0,0.96141666,1,false_positive
ᴎнстр𝙮м𝕖н𝜏ƅi,инструменты,1,0.95550233,0,false_negative
зеленые,инструменты,0,0.9647747,1,false_positive
знаем,черты,0,0.96337515,1,false_positive
мᴎᴫᴎ𝒖ᴎᴎ,милиции,1,0.9185239,0,false_negative
прᴎʜиᴍɑе𝜏сᴙ,принимается,1,0.9569088,0,false_negative
𝛂ᴍｅ⍴иĸ𝙖ʜ𝛖ы,американцы,1,0.9539044,0,false_negative
ʙ𝖺жʜ𝙖ᴙ,важная,1,0.9521241,0,false_negative
грех,важная,0,0.9630183,1,false_positive
п൦ĸаɜ𝐚лｏсƅ,показалось,1,0.95604175,0,false_negative
исследовать,слой,0,0.96446353,1,false_positive
чеᴍодан,чемодан,1,0.93799675,0,false_negative
ядра,действием,0,0.95954275,1,false_positive
ог𝞺ంᴍнƅiѝ,огромный,1,0.9493083,0,false_negative
ʜа𝐜𝜏оᴙщиᴍ,настоящим,1,0.95520145,0,false_negative
договориться,получают,0,0.972818,1,false_positive
ʙｅ𝞀ʜγть,вернуть,1,0.9490655,0,false_negative
д𝗲ʙчσʜ𝗄ᴎ,девчонки,1,0.94932777,0,false_negative
ｘ𝛐𝕡ℴⲽ𝕪ю,хорошую,1,0.95154405,0,false_negative
марки,контакты,0,0.96927387,1,false_positive
образовании,поколение,0,0.9638224,1,false_positive
сүд𝐲,суду,1,0.9552125,0,false_negative
𝗇𝗽ᴎᴍｅʜᴎ𝗍ƅ,применить,1,0.9520323,0,false_negative
картинки,теле,0,0.9638538,1,false_positive
𝙥𝘦гиоʜа,региона,1,0.9477758,0,false_negative
подумав,региона,0,0.9600996,1,false_positive
повернуть,офицера,0,0.96550596,1,false_positive
𝓀ру𝙣ʜьıᴍ,крупным,1,0.9376378,0,false_negative
ʙ𝖾ｃ𝘵ƅ,весть,1,0.9580586,0,false_negative
ϖ𝚢𝐜тьı𝕖,пустые,1,0.94630075,0,false_negative
духовного,возможного,0,0.97959656,1,false_positive
понимает,пойдем,0,0.9623635,1,false_positive
𝓹o𝛞,рок,1,0.95337427,0,false_negative
установленном,полезно,0,0.9661612,1,false_positive
физической,разобрать,0,0.96660006,1,false_positive
дeтск੦го,детского,1,0.95865786,0,false_negative
гσр𝞂дс𝝒ᴎе,городские,1,0.9586292,0,false_negative
жестоко,разочарование,0,0.9651998,1,false_positive
𝛞၀ʜ𝘶𝑒,конце,1,0.9128076,0,false_negative
основном,конце,0,0.96802086,1,false_positive
мягким,заблуждение,0,0.96874064,1,false_positive
подчиненных,поверхность,0,0.95955324,1,false_positive
ᴫᴎⲽƅ,лишь,1,0.95467204,0,false_negative
౦б𝚙аɜоʙанᴎ𝔢,образование,1,0.9430753,0,false_negative
спустился,войска,0,0.96366554,1,false_positive
выхода,полу,0,0.9638354,1,false_positive
прочие,отметить,0,0.96917313,1,false_positive
ᴎᴍеᴫ𝜶,имела,1,0.92992586,0,false_negative
рабочим,норма,0,0.9684175,1,false_positive
ംбᴫｅ𝒓ч𝓮нᴎ𝙚,облегчение,1,0.95650196,0,false_negative
пожилой,облегчение,0,0.96553326,1,false_positive
ｐ𝔶𝗸αᴍᴎ,руками,1,0.9566756,0,false_negative
счете,твои,0,0.968115,1,false_positive
ᴍ𝙚ню,меню,1,0.94886893,0,false_negative
личные,меню,0,0.96072936,1,false_positive
вｘод,вход,1,0.9250653,0,false_negative
𝗸𝒑𝑎ᴄиʙьı𝗑,красивых,1,0.94644547,0,false_negative
дуᴍａешƅ,думаешь,1,0.94714147,0,false_negative
ʜ𝒂ρод𝒐ᴍ,народом,1,0.9479185,0,false_negative
𝚌𝞃𝞺𝔂𝑘𝛕ᶌ𝖕ɑ,структура,1,0.95763373,0,false_negative
𝞺елᴎ𝒓иозʜօѝ,религиозной,1,0.95795095,0,false_negative
тр𝒶ʜсп𝛔р𝕥ны×,транспортных,1,0.94217366,0,false_negative
𝕔𝖙𝚊𝝆ᴎκ,старик,1,0.94203985,0,false_negative
ʙⅇᴫᴎκ𝖆ᴙ,великая,1,0.95403904,0,false_negative
фотография,устроить,0,0.96119577,1,false_positive
исполнить,порога,0,0.9610979,1,false_positive
Иᴄ𝘯аʜиᴎ,Испании,1,0.9554767,0,false_negative
𝛒а𝟲𝝈𝑡੦ѝ,работой,1,0.93235993,0,false_negative
совокупности,кота,0,0.9621959,1,false_positive
𝗒𝘦𝖝𝛼ᴫᴎ,уехали,1,0.9536929,0,false_negative
ʙ౦лнyйся,волнуйся,1,0.958287,0,false_negative
штаба,написать,0,0.970248,1,false_positive
граф,впрямь,0,0.9690759,1,false_positive
дᴫᴎʜнƅi𝖊,длинные,1,0.95381904,0,false_negative
транспорт,граф,0,0.9629947,1,false_positive
сделайте,черт,0,0.96074337,1,false_positive
жительства,вокруг,0,0.96398187,1,false_positive
рабочим,информация,0,0.9675607,1,false_positive
шкафа,пыталась,0,0.9703587,1,false_positive
кр𝜶с𝜊т𝖞,красоту,1,0.95848,0,false_negative
имея,больной,0,0.9594093,1,false_positive
ка𝛞ᴎх-ᴫᴎб𝙤,каких-либо,1,0.9583743,0,false_negative
заболевания,называл,0,0.9690382,1,false_positive
ᴍ𝜶ᴫƅчᴎ𝓴,мальчик,1,0.9272572,0,false_negative
учитывать,главы,0,0.96259946,1,false_positive
ʙʜуᴛ𝜚𝖊ʜʜᴎѝ,внутренний,1,0.958876,0,false_negative
исследовать,полагать,0,0.97128785,1,false_positive
п०cᴍотр𝓮ᴫи,посмотрели,1,0.9559153,0,false_negative
осмотрел,посмотрели,0,0.9852112,1,false_positive
ʙыд𝙤𝙭н𝗒ла,выдохнула,1,0.95691085,0,false_negative
сухой,тяжело,0,0.96544325,1,false_positive
ʜംρᴍ𝖆𝐭ᴎʙʜьı𝔁,нормативных,1,0.9493071,0,false_negative
движении,нормативных,0,0.97365075,1,false_positive
oдʜоᴍℽ,одному,1,0.9421624,0,false_negative
𝒸ռᴎco𝗄,список,1,0.9572495,0,false_negative
помогает,плата,0,0.9717761,1,false_positive
черный,очереди,0,0.9650381,1,false_positive
cе𝒸𝔱𝐩е,сестре,1,0.9180738,0,false_negative
изучению,слушала,0,0.96077424,1,false_positive
ⲥ𝘁yд𝒆ʜ𝚝,студент,1,0.955263,0,false_negative
учил,наступление,0,0.9611122,1,false_positive
времени,первому,0,0.96290636,1,false_positive
ᴍ𝞸лංд𝓮жƅ,молодежь,1,0.9585292,0,false_negative
поведения,следующая,0,0.97494817,1,false_positive
третье,приборов,0,0.9725354,1,false_positive
ʙ𝔢дｅʜᴎ𝚎,ведение,1,0.9589671,0,false_negative
фо𝐩ᴍулы,формулы,1,0.9527698,0,false_negative
о𝔱цу,отцу,1,0.9520864,0,false_negative
судья,улыбке,0,0.9722199,1,false_positive
вернулся,уйдет,0,0.96391684,1,false_positive
сигналы,языка,0,0.96329683,1,false_positive
ботинки,кабинет,0,0.9664414,1,false_positive
принесет,зовет,0,0.96785617,1,false_positive
цеʜʜых,ценных,1,0.95385176,0,false_negative
противника,признается,0,0.9698759,1,false_positive
𝑘൦ᴍ𝕒ʜд,команд,1,0.9228154,0,false_negative
рисунок,нарушения,0,0.9774641,1,false_positive
𝗉𝘢Ⳓ𝗈т𝝰ᴫ,работал,1,0.9563186,0,false_negative
взял,работал,0,0.964468,1,false_positive
ʙʜⲟʙƅ,вновь,1,0.94241786,0,false_negative
𝐲𝘤𝞽𝔞ʙᴎᴫᴄᴙ,уставился,1,0.9547203,0,false_negative
согласно,болью,0,0.96613485,1,false_positive
ж,подал,0,0.96545607,1,false_positive
𝞎ежᴎ𝔠𝖼𝖊𝚙,режиссер,1,0.94347274,0,false_negative
майора,моря,0,0.96496075,1,false_positive
ᴍогᴫи,могли,1,0.94692945,0,false_negative
ʙʙסд𝚊,ввода,1,0.9493797,0,false_negative
ʜ𝒆𝟨оᴫƅшиᴍᴎ,небольшими,1,0.9348025,0,false_negative
ᴫ𝓮чеʜᴎᴎ,лечении,1,0.9558433,0,false_negative
ᴍ𝕖рa,мера,1,0.94479966,0,false_negative
пришла,правильный,0,0.98589516,1,false_positive
прᴎxодᴎᴫ,приходил,1,0.95524806,0,false_negative
работать,исполнении,0,0.97125965,1,false_positive
развитию,советую,0,0.9639039,1,false_positive
ощущать,бороться,0,0.96697116,1,false_positive
ограничения,основными,0,0.989609,1,false_positive
стекла,улицы,0,0.9674569,1,false_positive
𝟉омᴎᴍо,помимо,1,0.95284534,0,false_negative
n𝐩ᴎʜᴙ𝞃ᴎᴎ,принятии,1,0.9536244,0,false_negative
шансов,столицу,0,0.9750937,1,false_positive
дʜ𝛔,дно,1,0.9436241,0,false_negative
𝓷ᴫ𝓮чᴎ,плечи,1,0.950943,0,false_negative
дыхания,поездка,0,0.9634257,1,false_positive
пригласили,получит,0,0.97039926,1,false_positive
੦𝕣ʜᴙ,огня,1,0.9552569,0,false_negative
добился,огня,0,0.97072905,1,false_positive
𝜛੦дʜᴙᴫа,подняла,1,0.94540906,0,false_negative
сцена,благо,0,0.9626118,1,false_positive
очнулся,позволило,0,0.96340925,1,false_positive
ᴍ𝔞т𝘦𝕡ᴎ𝓪лов,материалов,1,0.9542126,0,false_negative
применять,материалов,0,0.9673921,1,false_positive
𝟲𝒑атa,брата,1,0.93442523,0,false_negative
ʜ𝑎чаᴫ𝘰,начало,1,0.95713055,0,false_negative
узкий,поехали,0,0.9598118,1,false_positive
σ𝒕ʙ𝓮рʜ𝕪л𝗮cƅ,отвернулась,1,0.9495762,0,false_negative
произнесла,примеры,0,0.97285944,1,false_positive
𝛐𝝉ʜංⲽ𝑒ʜᴎю,отношению,1,0.9447592,0,false_negative
ᴍｙ𝗄𝝲,муку,1,0.95349157,0,false_negative
актер,муку,0,0.96795815,1,false_positive
𝔭ంд𝒆,роде,1,0.95435995,0,false_negative
ᴛ𝒐ч𝘦𝗸,точек,1,0.95113814,0,false_negative
𝓾𝗲ᴨᴎ,цепи,1,0.9482848,0,false_negative
открыл,скажет,0,0.96096957,1,false_positive
ᴍоег𝗼,моего,1,0.9579134,0,false_negative
машину,моего,0,0.96165264,1,false_positive
ᴍⅇᴫ𝔨ᴎѝ,мелкий,1,0.9572845,0,false_negative
проход,сравнению,0,0.9609593,1,false_positive
ᴎʜɸ੦ｐᴍ𝛂𝓊ᴎю,информацию,1,0.9586819,0,false_negative
напиток,информацию,0,0.96123123,1,false_positive
ʜакоʜ𝕖ц-𝖙о,наконец-то,1,0.937484,0,false_negative
𝖈ʙоб੦дʜы⤬,свободных,1,0.9304789,0,false_negative
улыбается,свободных,0,0.9621515,1,false_positive
с𝔱๐𝕡онƅi,стороны,1,0.95376647,0,false_negative
ж𝒆ʜщᴎʜьı,женщины,1,0.9451599,0,false_negative
𝘤тр𝖆ʜы,страны,1,0.9416584,0,false_negative
называемый,страны,0,0.9691659,1,false_positive
ᴎдᴎ𝘵𝘦,идите,1,0.9332699,0,false_negative
черной,порог,0,0.9621778,1,false_positive
ᴎд𝒆ᴍ,идем,1,0.9473791,0,false_negative
свадьбы,захотел,0,0.964265,1,false_positive
ʙʜｙ𝞽𝘱𝕖нʜᴎм,внутренним,1,0.944319,0,false_negative
выхода,прямом,0,0.9602354,1,false_positive
обратный,отряд,0,0.96080506,1,false_positive
применять,возвращения,0,0.9624585,1,false_positive
личной,прочее,0,0.9689625,1,false_positive
𝙘𝕖⍴๐𝒓ಂ,серого,1,0.94215095,0,false_negative
файла,серого,0,0.96022964,1,false_positive
оставила,светлые,0,0.95996857,1,false_positive
партии,используют,0,0.96110386,1,false_positive
внутренний,доверять,0,0.96173763,1,false_positive
𝚌𝖙аʙ,став,1,0.94234794,0,false_negative
спутник,испытывает,0,0.96407354,1,false_positive
взялся,технические,0,0.96289706,1,false_positive
д𝗒ᴍ𝐚ᴫᴎ,думали,1,0.92037225,0,false_negative
бᴫ𝛂𝓻੦д𝞪𝗉ю,благодарю,1,0.95839965,0,false_negative
старшего,проявление,0,0.96393824,1,false_positive
𝛑о𝒄τа,поста,1,0.94963586,0,false_negative
𝗰ᴛ𝔂ᴫе,стуле,1,0.94698596,0,false_negative
ⲫ೦𝝆ᴍ𝑒,форме,1,0.9536325,0,false_negative
счете,передача,0,0.96002704,1,false_positive
ᴫю6ᴎмыѝ,любимый,1,0.95126724,0,false_negative
твоим,любимый,0,0.9708338,1,false_positive
указанной,убийца,0,0.9666056,1,false_positive
в໐лны,волны,1,0.9536415,0,false_negative
𝒙𝕡ᴎ𝗰𝛕ᴎ𝖺ʜ,христиан,1,0.93428606,0,false_negative
юрᴎдᴎчⅇⲥ𝖐ᴎ𝘅,юридических,1,0.9460753,0,false_negative
𝐧𝖕𝒆кⲣａ𝗰ʜо,прекрасно,1,0.9445201,0,false_negative
основную,прекрасно,0,0.9597429,1,false_positive
пишу,убрать,0,0.96210676,1,false_positive
науку,учиться,0,0.96208096,1,false_positive
𝕔ʜᴎж𝖊ʜᴎе,снижение,1,0.95575386,0,false_negative
тарелку,снижение,0,0.9628114,1,false_positive
6੦𝛕инĸᴎ,ботинки,1,0.95755243,0,false_negative
𝞌𝞪𝜅ಂ𝓇ം‐тಂ,какого-то,1,0.9398795,0,false_negative
ϲᴎд𝐞ᴫ𝗮,сидела,1,0.9591497,0,false_negative
𝙣ⲣං𝙘ь𝟲𝞂ѝ,просьбой,1,0.95075494,0,false_negative
здании,главную,0,0.9711666,1,false_positive
ʜα𝘤,нас,1,0.95659643,0,false_negative
ᴍа𝗰ᴫ𝛔,масло,1,0.95026034,0,false_negative
следует,масло,0,0.9669249,1,false_positive
𝚌𝑝०𝟆и,сроки,1,0.9577482,0,false_negative
ложка,сроки,0,0.9617551,1,false_positive
в𝘢ⲽᴎ,ваши,1,0.9554592,0,false_negative
игры,чая,0,0.96446866,1,false_positive
ᴍа𝑒,мае,1,0.9462819,0,false_negative
формируется,подачи,0,0.9635992,1,false_positive
запястье,различные,0,0.9597557,1,false_positive
полагается,чистые,0,0.9709147,1,false_positive
п𝛒оᴍьıⲽᴫeнʜы᙮,промышленных,1,0.9551365,0,false_negative
𝔈ʙ𝙥оᴨ𝚊,Европа,1,0.8843732,0,false_negative
установки,работать,0,0.96616066,1,false_positive
ʜᴎжʜᴎѝ,нижний,1,0.9580982,0,false_negative
начинать,нижний,0,0.9743184,1,false_positive
𝚷𝙖𝗉ижａ,Парижа,1,0.94806254,0,false_negative
магазин,ряды,0,0.96172744,1,false_positive
жилья,реакции,0,0.9712932,1,false_positive
обслуживания,возможно,0,0.9630997,1,false_positive
ｃ𝐨чᴎʜｅʜᴎᴙ,сочинения,1,0.95869637,0,false_negative
нужный,признание,0,0.97281885,1,false_positive
нахмурился,учесть,0,0.9610529,1,false_positive
ʙⲟеʜʜыᴍ,военным,1,0.95390296,0,false_negative
письмо,иначе,0,0.96693695,1,false_positive
𝜸ᴍеᴫа,умела,1,0.93422633,0,false_negative
миpоʙьıⅹ,мировых,1,0.95478797,0,false_negative
𝟨ᴎᴫи,били,1,0.94293755,0,false_negative
ʜａⲕℴʜ𝒆𝛖,наконец,1,0.9233864,0,false_negative
ɜд𝖺ʜᴎ𝖊,здание,1,0.9584346,0,false_negative
ℙу𝗰ᴎ,Руси,1,0.92458546,0,false_negative
доходы,конкретных,0,0.96944606,1,false_positive
ᴍ𝗲ᴫко,мелко,1,0.94443214,0,false_negative
ʜᴎжʜюю,нижнюю,1,0.95927155,0,false_negative
этаж,нижнюю,0,0.9691767,1,false_positive
подачи,бывало,0,0.97854924,1,false_positive
ʙед𝖊т,ведет,1,0.95351934,0,false_negative
𝖠ᴍℯ𝛠и𝓀𝛾,Америку,1,0.9542439,0,false_negative
д𝓪ʜ𝗮,дана,1,0.9568655,0,false_negative
пальцами,город,0,0.9690012,1,false_positive
𝞳𝖔ʜ𝜏𝗉𝘰ᴫᴙ,контроля,1,0.93878484,0,false_negative
о𝖙ˉb,отъ,1,0.9371679,0,false_negative
ᴍʜℴж𝐞𝐜𝞽ʙ𝞪,множества,1,0.9467674,0,false_negative
ᴎᴍ𝑒𝑒𝝉℮,имеете,1,0.94350445,0,false_negative
установить,заключить,0,0.96884,1,false_positive
ʜ𝖊п𝜚𝙖ʙᴎᴫƅʜо,неправильно,1,0.9518717,0,false_negative
директора,коллекции,0,0.96367455,1,false_positive
𝐜σᴫʜц𝘦,солнце,1,0.9453209,0,false_negative
ʜ𝔞мᴎ,нами,1,0.94318295,0,false_negative
эʜ𝒆𝚙𝖗ᴎ𝖊ѝ,энергией,1,0.9535879,0,false_negative
ʜａ𝞎𝑒з𝐚𝔱ƅ,нарезать,1,0.9452987,0,false_negative
порядке,правильного,0,0.959629,1,false_positive
𝘺ж𝘢𝘤ʜᴏ𝖊,ужасное,1,0.9592009,0,false_negative
подготовить,получилось,0,0.97601545,1,false_positive
к𝟈ьıлσ,крыло,1,0.9402607,0,false_negative
основных,одиночества,0,0.961994,1,false_positive
окружающих,уничтожение,0,0.97486603,1,false_positive
обещаю,разговаривать,0,0.96226245,1,false_positive
೦𝕥ᴨравиᴫисƅ,отправились,1,0.95792466,0,false_negative
проговорила,отправились,0,0.96888083,1,false_positive
королем,небось,0,0.96132594,1,false_positive
𝞺𝞪ʜʜⅇ𝔯ℴ,раннего,1,0.95487094,0,false_negative
головной,раннего,0,0.974256,1,false_positive
счетов,вы,0,0.9676042,1,false_positive
𝑛𝑒𝐩ᴎ𝕠дᴎчⅇ𝐜𝗸ᴎ,периодически,1,0.9589312,0,false_negative
обязательно,подчиненных,0,0.9714034,1,false_positive
ʙ𝓮дƅᴍа,ведьма,1,0.95835733,0,false_negative
посмотрела,употреблять,0,0.9712288,1,false_positive
н𝖺ᴍе𝔭ℯʜ,намерен,1,0.9408147,0,false_negative
ребра,намерен,0,0.9612101,1,false_positive
бывало,рабочего,0,0.97537535,1,false_positive
ｐ𝝄дᴎ𝕥𝓮ᴫ𝗲ѝ,родителей,1,0.9533109,0,false_negative
ᴍᴎᴫƅ,миль,1,0.94858676,0,false_negative
эту,представителя,0,0.96527904,1,false_positive
ʜе𝞼6𝘹𝙤диᴍ൦𝒸𝚝и,необходимости,1,0.92400193,0,false_negative
ʜ𝕖6𝚢,небу,1,0.94695216,0,false_negative
вмешательства,тебе,0,0.96380407,1,false_positive
вы𝗑одᴎᴫ,выходил,1,0.9578801,0,false_negative
точнее,мяч,0,0.96994925,1,false_positive
ᴍᴎᴫо,мило,1,0.95446426,0,false_negative
целый,заполнение,0,0.96292394,1,false_positive
хмуро,юго,0,0.9665567,1,false_positive
эᴍｏυиᴎ,эмоции,1,0.9467954,0,false_negative
границей,городах,0,0.9826499,1,false_positive
рождение,профессиональных,0,0.9648786,1,false_positive
основных,реальной,0,0.9702215,1,false_positive
𝘤no𝙘обнƅi᙮,способных,1,0.9458309,0,false_negative
ʜ𝔞чалƅʜоѝ,начальной,1,0.95885146,0,false_negative
форму,начальной,0,0.9607777,1,false_positive
зубами,цель,0,0.9634188,1,false_positive
характере,скрыть,0,0.9638319,1,false_positive
ո𝟈ᴎᴍ𝓮рοв,примеров,1,0.94809616,0,false_negative
высокого,возникает,0,0.9610185,1,false_positive
𝝓𝔭𝛂ᴦᴍ𝖾ʜ𝗍,фрагмент,1,0.9466925,0,false_negative
умею,имеются,0,0.9610507,1,false_positive
п𝝔ᴎᴍ𝓮𝜚ｏᴍ,примером,1,0.94898903,0,false_negative
держа,иди,0,0.96417516,1,false_positive
г𝝔ｙɜ𝛔ʙ,грузов,1,0.95260686,0,false_negative
разглядеть,элемента,0,0.9632247,1,false_positive
члены,последний,0,0.96904826,1,false_positive
топор,установленном,0,0.9669704,1,false_positive
Х𝔭истᴏс,Христос,1,0.95185256,0,false_negative
ᴈ𝒂нᴎᴍаᴫᴎ,занимали,1,0.939165,0,false_negative
ʏ6𝗲дᴎ𝜏ƅ𝕔ᴙ,убедиться,1,0.95726013,0,false_negative
ⲟхο𝛕ни𝗸,охотник,1,0.9578275,0,false_negative
ʙʙ,вв,1,0.922409,0,false_negative
полученных,роль,0,0.95941067,1,false_positive
часы,советских,0,0.95985615,1,false_positive
сделалось,показано,0,0.9665033,1,false_positive
ᴍаᴫые,малые,1,0.9405426,0,false_negative
ᴍᴎг𝝈ᴍ,мигом,1,0.9315362,0,false_negative
𝑘ⲟн𝜿𝛠ℯ𝘵н𝕠,конкретно,1,0.95865893,0,false_negative
𝔯ಂрү,гору,1,0.9416568,0,false_negative
плечи,сердцах,0,0.96340543,1,false_positive
городах,нашла,0,0.9652244,1,false_positive
и𝘤тᴎʜʜⲟ,истинно,1,0.93115616,0,false_negative
𝗻၀𝓀орʜ𝝄,покорно,1,0.9569204,0,false_negative
𝗇⍴𝞂cᴎ𝝉,просит,1,0.94242966,0,false_negative
высоких,богатый,0,0.96485984,1,false_positive
ᴍнంжес𝚝ʙоᴍ,множеством,1,0.95456576,0,false_negative
𝘬ото𝘱𝗮я,которая,1,0.95926476,0,false_negative
детства,завтра,0,0.96167624,1,false_positive
𝐩𝛾б𝕒ⲽ𝓴и,рубашки,1,0.95801455,0,false_negative
продуктами,рубашки,0,0.9716089,1,false_positive
песен,идет,0,0.9662851,1,false_positive
точнее,развитию,0,0.9641356,1,false_positive
боялась,выходить,0,0.9763423,1,false_positive
песка,держали,0,0.96781063,1,false_positive
взял,сцена,0,0.9741742,1,false_positive
государственным,удовлетворения,0,0.97570366,1,false_positive
маленький,появления,0,0.96226317,1,false_positive
земной,тесно,0,0.97528094,1,false_positive
близости,хоть,0,0.96158797,1,false_positive
ᴏ𝟲ˉbеĸ𝓽ом,объектом,1,0.95377904,0,false_negative
круглый,объектом,0,0.96532345,1,false_positive
захотелось,основного,0,0.96622235,1,false_positive
𝛡𝜌𝞂с𝓽𝑝аʜc𝞃вℯ,пространстве,1,0.95387506,0,false_negative
੦рган𝙖х,органах,1,0.950253,0,false_negative
военным,органах,0,0.9662177,1,false_positive
ᴈ𝒶𝟞०𝔭,забор,1,0.95783067,0,false_negative
степени,забор,0,0.9783259,1,false_positive
п𝚙𝚘ᕁంд,проход,1,0.9520272,0,false_negative
пройдет,проход,0,0.96182334,1,false_positive
крупной,знай,0,0.95994055,1,false_positive
𝝒𝔶𝙥𝐜𝓮,курсе,1,0.93399554,0,false_negative
ʜ𝔞до𝟨ʜᴏ,надобно,1,0.941428,0,false_negative
𝒄𝞎𝕒ʙʜᴎтеᴫƅʜо,сравнительно,1,0.9491965,0,false_negative
пообещал,пришел,0,0.96545285,1,false_positive
𝒌р𝔂ℼʜƅi𝔁,крупных,1,0.95281273,0,false_negative
крестьян,крупных,0,0.9722022,1,false_positive
отдельный,влияние,0,0.96266514,1,false_positive
представляет,шутка,0,0.9668769,1,false_positive
ᴎʜ𝖼𝕥𝔞ʜ𝛖ᴎᴎ,инстанции,1,0.9516363,0,false_negative
игр,развиваться,0,0.9686332,1,false_positive
слух,связан,0,0.9721599,1,false_positive
принимая,объема,0,0.96883184,1,false_positive
дʙ𝞪д𝗎𝔞𝖙ᴎ,двадцати,1,0.9550783,0,false_negative
𝗇०дʙ𝙖ᴫe,подвале,1,0.9592972,0,false_negative
𝘁емпℯра𝖙γрьı,температуры,1,0.95831203,0,false_negative
𝕜p𝛾ж𝓴𝛾,кружку,1,0.9579341,0,false_negative
священник,кружку,0,0.9629517,1,false_positive
