fraudulent_name,real_name,label,max_similarity,predicted_label,error_type
ﬣכℸ𝓵ﬧ𝛐ל,הכדורסל,1,0.979327,0,false_negative
מﬧʾℵנה,מריאנה,1,0.97482073,0,false_negative
𝟭ﬢﬡי,ודאי,1,0.9767266,0,false_negative
הלוקח,הם,0,0.9864907,1,false_positive
ק΄𝗹מﬦ,קיומם,1,0.9655473,0,false_negative
ﬣפﬧנ໐ʾﬦ,הפרנסים,1,0.97773427,0,false_negative
מꞌﬥﬡ𝓁,מילאו,1,0.9774722,0,false_negative
ﬠﬥˋיך,עלייך,1,0.9799437,0,false_negative
ﬣﬡב𝗹,האבן,1,0.9814731,0,false_negative
מחד,הנהר,0,0.98588336,1,false_positive
שנʽﬦ,שנים,1,0.9746771,0,false_negative
ﬣש𝓿ח,השטח,1,0.96923816,0,false_negative
ק՝ﬧ,קיר,1,0.97686243,0,false_negative
אוℸﬥߴה,אודליה,1,0.9535252,0,false_negative
מצויה,מכירה,0,0.9922095,1,false_positive
העותר,הכבוד,0,0.9904871,1,false_positive
לשמה,רצה,0,0.9894474,1,false_positive
הℸ｀ווח,הדיווח,1,0.98238254,0,false_negative
הפעולה,הדיווח,0,0.99023026,1,false_positive
ℶצʹ1ר,בציור,1,0.98094404,0,false_negative
הפתח,במזרח,0,0.9839117,1,false_positive
מתברר,מנשה,0,0.98313665,1,false_positive
להבנת,החדשה,0,0.98470676,1,false_positive
ℶ𝒐פ𝙫מℶﬧ,בספטמבר,1,0.961975,0,false_negative
ℷℶߊﬧﬣ,גבורה,1,0.94601053,0,false_negative
ﬣקℓ,הקו,1,0.98201174,0,false_negative
מ‛רון,מירון,1,0.9806411,0,false_negative
שאל,נעמה,0,0.98638403,1,false_positive
ℶ'לⅴמ𝙸ﬧ,בילטמור,1,0.9669009,0,false_negative
𝙄הוא,והוא,1,0.90861285,0,false_negative
ﬣʹ౦𝞶Ιﬧʼ,היסטורי,1,0.98223245,0,false_negative
ב՚ציﬧ𝜤תיו,ביצירותיו,1,0.9816826,0,false_negative
ﬣﬡוℶ'ˋקט,האובייקט,1,0.9816888,0,false_negative
ﬡפﬧ῾ﬦ,אפרים,1,0.9796228,0,false_negative
𝗏ﬧⅼמʽﬨ,טרומית,1,0.96082735,0,false_negative
משלߴ,משלי,1,0.94202006,0,false_negative
ﬣשʻﬧ𝟏ﬨ`ﬦ,השירותים,1,0.9788269,0,false_negative
נ‘מא,נימא,1,0.97825056,0,false_negative
לשאול,שתי,0,0.98416436,1,false_positive
צﬢꞌק`ﬦ,צדיקים,1,0.9761778,0,false_negative
ﬨק𝐥פﬨ,תקופת,1,0.9825475,0,false_negative
ℶעʹⅠ𝒍,בעיון,1,0.9729848,0,false_negative
היטב,המקבל,0,0.9837525,1,false_positive
שlרות,שורות,1,0.9801187,0,false_negative
ﬣﬥ𝓁מℸߴﬦ,הלומדים,1,0.9648781,0,false_negative
ﬥﬠנʼ｀נˋ,לענייני,1,0.96354336,0,false_negative
במק𝙸ם,במקום,1,0.979826,0,false_negative
והכול,במקום,0,0.9887611,1,false_positive
שויית,לצפת,0,0.9881588,1,false_positive
ﬣℶﬢן𝞘´,הבדווי,1,0.9824396,0,false_negative
ﬨקנⅼﬨ,תקנות,1,0.9808792,0,false_negative
ﬣℵחﬧ𝐥נה,האחרונה,1,0.98012245,0,false_negative
הקרˊאה,הקריאה,1,0.98171866,0,false_negative
ℶכ᾽נ𝓵𝜊,בכינוס,1,0.96995485,0,false_negative
שחל𝓘,שחלו,1,0.9627375,0,false_negative
ﬣקⅼנפﬥ՝ק𝜈,הקונפליקט,1,0.9693053,0,false_negative
ﬣﬥשｌ𝐼,הלשון,1,0.9573795,0,false_negative
המקומ‘ﬨ,המקומית,1,0.9620141,0,false_negative
ﬣביｌﬥ𝗜ג＇ﬨ,הביולוגית,1,0.97190094,0,false_negative
צ`ℓנ’𝟣ﬨ,ציוניות,1,0.96704346,0,false_negative
ﬨℵ𝟭ר‵ﬣ,תאוריה,1,0.97452277,0,false_negative
ℶﬡꓲנ‵ℶﬧ𝗼`𝙫ﬣ,באוניברסיטה,1,0.9726472,0,false_negative
שℶﬡ𝗹,שבאו,1,0.97193617,0,false_negative
ﬣ𝟏𝙸ʹﬤוחיﬦ,הוויכוחים,1,0.96186626,0,false_negative
𝜤ﬡנחנⅠ,ואנחנו,1,0.97874475,0,false_negative
היום,מעטים,0,0.98908675,1,false_positive
𝕧יל´,טילי,1,0.9636015,0,false_negative
ℵ𝞘ﬧꞌﬨ,אורית,1,0.97046304,0,false_negative
ℶ`ח＇ﬢ𝟏ﬨ,ביחידות,1,0.9720447,0,false_negative
זיﬤר𝗹נותי𝙡,זיכרונותיו,1,0.97886485,0,false_negative
ﬣ‵˴נ𝗜,היינו,1,0.96409094,0,false_negative
הלוא,שהכל,0,0.9882656,1,false_positive
מ𝓘ﬠצﬨ,מועצת,1,0.9817435,0,false_negative
ﬥ೦𝔩ﬧ’ﬣ,לסוריה,1,0.95736736,0,false_negative
ﬣקʹˊמﬨ,הקיימת,1,0.9805087,0,false_negative
משﬤﬨʼ,משכתי,1,0.9808458,0,false_negative
הצלבנים,הפלשתינאי,0,0.988474,1,false_positive
𝟏תוﬡℶ,ותואב,1,0.9802665,0,false_negative
הל,"לח""י",0,0.9896631,1,false_positive
בנߴזﬧי,בניזרי,1,0.9500287,0,false_negative
הפﬥשﬨ´נℵ`ﬨ,הפלשתינאית,1,0.9794166,0,false_negative
ﬣא𝙸ﬨ,האות,1,0.96783257,0,false_negative
ﬤǀןנﬨℓ,כוונתו,1,0.9744123,0,false_negative
ﬣמℷמ𝟏ﬨ,המגמות,1,0.9782093,0,false_negative
𝗹ﬡמﬧｌ,ואמרו,1,0.94463617,0,false_negative
ﬣקߵℶ𝑰צ՝ﬨ,הקיבוצית,1,0.9476903,0,false_negative
ᴑפﬧ,ספר,1,0.96691847,0,false_negative
ⅴקο𝛎ˋﬦ,טקסטים,1,0.9572588,0,false_negative
ﬣת´כ𝟏נʹ´ﬦ,התיכוניים,1,0.96974546,0,false_negative
הכנ౦ℓﬨ,הכנסות,1,0.9618129,0,false_negative
השרעי,בעוה,0,0.9891319,1,false_positive
חＩבℶ,חובב,1,0.9802067,0,false_negative
ﬥﬥ´מ𝗅ﬢ’ﬦ,ללימודים,1,0.97469604,0,false_negative
ה𝞸Ⲓצי𝓘,הסוציו,1,0.97616255,0,false_negative
ﬣשˋח‘,השיח',1,0.9659909,0,false_negative
𝓸ך,סך,1,0.9676637,0,false_negative
כⲟפיﬦ,כספים,1,0.97451544,0,false_negative
ﬥפ˴ﬧ𝜤ש,לפירוש,1,0.968632,0,false_negative
הוהי,אמיתית,0,0.983255,1,false_positive
ה𝑙ﬧ՝הﬦ,הוריהם,1,0.97528255,0,false_negative
ﬣג՚מנം˴ﬣ,הגימנסיה,1,0.97369736,0,false_negative
ﬣℵ੦𝘷ﬧטג‛ⅼﬨ,האסטרטגיות,1,0.9779559,0,false_negative
ולכך,לכבוש,0,0.9866074,1,false_positive
שʼﬧותי,שירותי,1,0.9792286,0,false_negative
חובות,שירותי,0,0.983052,1,false_positive
ﬣצ᾽𝕀נʼﬨ,הציונית,1,0.97839135,0,false_negative
מעקב,הציונית,0,0.98478186,1,false_positive
ℵחﬧ𝘭ﬨ,אחרות,1,0.9787079,0,false_negative
ﬣﬨﬠקשﬨߴ,התעקשתי,1,0.95369947,0,false_negative
ההינתקות,באמצעות,0,0.9903721,1,false_positive
הגורם,תיכף,0,0.9836999,1,false_positive
ﬣעˋﬧאקים,העיראקים,1,0.97171587,0,false_negative
ℵߵﬥӀ,אילן,1,0.92593294,0,false_negative
ﬠ𝙤קӀ,עסקו,1,0.9661679,0,false_negative
מﬢƖﬧ,מדור,1,0.9738942,0,false_negative
השʹנוי‘ﬦ,השינויים,1,0.96147484,0,false_negative
ﬤ𝕀ﬥﬦ,כולם,1,0.97362685,0,false_negative
משלם,מוגדר,0,0.9861497,1,false_positive
מופˊעה,מופיעה,1,0.972177,0,false_negative
לוכי,דגניה,0,0.9883473,1,false_positive
ﬡʽ𝖨ﬧ,איור,1,0.95647895,0,false_negative
וישכע,מעורר,0,0.98472255,1,false_positive
פתוחה,עוצבה,0,0.9849148,1,false_positive
אנכי,יסמין,0,0.98310333,1,false_positive
דIר𝛪,דורו,1,0.9553378,0,false_negative
מתקˋ′מת,מתקיימת,1,0.95994115,0,false_negative
מחל𝓁ת,מחלות,1,0.98107225,0,false_negative
נംע,נסע,1,0.9770999,0,false_negative
ﬣﬧℷߵש,הרגיש,1,0.9562801,0,false_negative
ﬣש𝔩ק,השוק,1,0.9813049,0,false_negative
בתצלום,עמהם,0,0.9869262,1,false_positive
הנקודים,המשותף,0,0.98830014,1,false_positive
ℶﬧ᾽vניה,בריטניה,1,0.97611415,0,false_negative
לחקור,חרב,0,0.9874726,1,false_positive
𝞸פרים,ספרים,1,0.968766,0,false_negative
ℶק1ℶץ,בקובץ,1,0.9805391,0,false_negative
החברתי,השחר,0,0.9878073,1,false_positive
המגמה,להצלת,0,0.9854139,1,false_positive
∣יד,ןיד,1,0.97942686,0,false_negative
ﬡדⲒ𝙸,אדון,1,0.9774296,0,false_negative
המﬢ᾽נߵ,המדיני,1,0.9751046,0,false_negative
ﬣקﬣ｀ﬥﬨ᾽ﬨ,הקהילתית,1,0.97001433,0,false_negative
ﬣנﬧ‛′ᴠﬣ,הנרייטה,1,0.97889686,0,false_negative
ﬡ᾿נ˴,איני,1,0.9673523,0,false_negative
ﬣﬣ‘𝙤𝞶וריﬣ,ההיסטוריה,1,0.94308245,0,false_negative
מעכב,חמץ,0,0.9892933,1,false_positive
ﬧℵש𝘭נʻם,ראשונים,1,0.9784107,0,false_negative
מℸﬧℶנӀ,מדרבנן,1,0.97973526,0,false_negative
ס𝙄ף,סוף,1,0.9617738,0,false_negative
נʾס՚𝚕ן,ניסיון,1,0.9547392,0,false_negative
דʾ,די,1,0.97365624,0,false_negative
′ﬠקב,יעקב,1,0.98273706,0,false_negative
הℷ𝐼ﬧם,הגורם,1,0.9716672,0,false_negative
ﬣ｀𝓘ﬨﬧ,היותר,1,0.9634208,0,false_negative
ﬣז𝙸,הזו,1,0.9723616,0,false_negative
ﬣﬤߊﬨℶﬨ,הכותבת,1,0.94744855,0,false_negative
מתחרים,תכונות,0,0.98642725,1,false_positive
ﬣℶʹק𝙡רת,הביקורת,1,0.97016495,0,false_negative
′דﬠﬨˋ,ידעתי,1,0.96684515,0,false_negative
𝗅מ΄ℸ,ומיד,1,0.95375776,0,false_negative
ﬣש῾ﬠߊﬧ,השיעור,1,0.94721466,0,false_negative
ממלכתי,מבט,0,0.9859264,1,false_positive
הרחמים,ההצגות,0,0.98506343,1,false_positive
ג‘וה1,ג'והן,1,0.96724606,0,false_negative
מﬣℷﬧˋ,מהגרי,1,0.9745443,0,false_negative
הנייל,מהגרי,0,0.9844697,1,false_positive
פ1ל´טיוﬨ,פוליטיות,1,0.9781239,0,false_negative
שℶ𝓘ﬠﬣ,שבועה,1,0.980592,0,false_negative
ﬣﬤ𝟭ח𝗹ﬨ,הכוחות,1,0.9732273,0,false_negative
פﬧ𝟏῾ד,פרויד,1,0.968386,0,false_negative
מקרקעין,לעזור,0,0.98301435,1,false_positive
ℶℶﬠʾ𝓁ת,בבעיות,1,0.97587174,0,false_negative
התמיכה,עצמך,0,0.98491275,1,false_positive
כשאין,לבוש,0,0.98664033,1,false_positive
ש՚מש,שימש,1,0.97941816,0,false_negative
ℶﬨונ`𝙤,בתוניס,1,0.9509281,0,false_negative
ߵה𝓁ה,יהוה,1,0.9155939,0,false_negative
שעמד,שריית,0,0.9891261,1,false_positive
ﬣח𝕧´בﬣ,החטיבה,1,0.98078275,0,false_negative
ידעתי,בלא,0,0.9835453,1,false_positive
ﬣח𝙄קﬧ`ם,החוקרים,1,0.98040336,0,false_negative
ℷנ𝐈𝜎ﬧ,גנוסר,1,0.9576389,0,false_negative
1ﬥⅠמﬧ,ולומר,1,0.97450614,0,false_negative
הב‛או,הביאו,1,0.9819632,0,false_negative
דוגמת,םתא,0,0.98451066,1,false_positive
"שהקב""ה",שביתת,0,0.98528266,1,false_positive
𝞸ℓפﬧ,סופר,1,0.94665384,0,false_negative
‛𝝂,יט,1,0.94074774,0,false_negative
ߵ𝟙פ׳,יופי,1,0.9371921,0,false_negative
הﬧמℶߵ'ﬦ,הרמביים,1,0.97441006,0,false_negative
ﬣח𝟙זיﬦ,החוזים,1,0.97614604,0,false_negative
ﬡℑקᴠ𝙸ℶﬧ,אוקטובר,1,0.96186376,0,false_negative
היקום,הייחוד,0,0.9890065,1,false_positive
𝗏נק`ﬦ,טנקים,1,0.9598169,0,false_negative
ﬥ｀מʽ,לימי,1,0.9723323,0,false_negative
ℶ׳נונ׳ת,בינונית,1,0.97720104,0,false_negative
מנﬣߴℷﬣ,מנהיגה,1,0.96575,0,false_negative
ﬥﬡꓲשІƖʼץ,לאושוויץ,1,0.979963,0,false_negative
ממלכתי,מדבר,0,0.9835364,1,false_positive
חידושי,להרגיש,0,0.9845352,1,false_positive
לשﬤת𝐼,לשכתו,1,0.9801368,0,false_negative
ה｀ﬧדנʻ,הירדני,1,0.97767556,0,false_negative
ℸ'ﬧה,דירה,1,0.9537619,0,false_negative
ﬣפﬧ𝚕＇ק𝞶,הפרויקט,1,0.97788835,0,false_negative
מברית,בעבודה,0,0.9839519,1,false_positive
חמור,נחלת,0,0.9835906,1,false_positive
ﬠ𝕝שߵﬦ,עושים,1,0.94599,0,false_negative
שמʼﬧ,שמיר,1,0.9810588,0,false_negative
ידߴ,ידי,1,0.95339644,0,false_negative
נ𝕀פף,נופף,1,0.960506,0,false_negative
חי｀בˋם,חייבים,1,0.97541463,0,false_negative
ש𝘐ﬥ𝐯,שולט,1,0.96256685,0,false_negative
ושאל,להדיא,0,0.98486465,1,false_positive
לכנסייה,בעודי,0,0.9870156,1,false_positive
ℵיﬥ𝖨,אילו,1,0.96786135,0,false_negative
נשﬥח𝙄,נשלחו,1,0.9755618,0,false_negative
מנחה,נשלחו,0,0.9925829,1,false_positive
ג´וס,גיוס,1,0.97538203,0,false_negative
ﬣחℑקﬧ,החוקר,1,0.98104763,0,false_negative
ﬣצﬥˊח,הצליח,1,0.97967905,0,false_negative
｀חס𝕝,יחסו,1,0.96467865,0,false_negative
מצ׳‛נת,מציינת,1,0.9824539,0,false_negative
מקצƖﬠ‘´ﬦ,מקצועיים,1,0.9708973,0,false_negative
𝘐למרІת,ולמרות,1,0.90129924,0,false_negative
בתיה,הלוא,0,0.98412573,1,false_positive
שמ𝚕,שמן,1,0.9778454,0,false_negative
𝐼ﬠינʻﬣ,ועיניה,1,0.90483415,0,false_negative
קﬧי𝓿ר‛𝗜נים,קריטריונים,1,0.9709538,0,false_negative
נIרﬢﬡו,נורדאו,1,0.9817698,0,false_negative
מתחרים,המבנה,0,0.9837321,1,false_positive
הפג‘עﬣ,הפגיעה,1,0.97863615,0,false_negative
מ𝗹о'ף,מוסיף,1,0.96775913,0,false_negative
מﬠצℶ˴,מעצבי,1,0.9827386,0,false_negative
העם,מעצבי,0,0.98680264,1,false_positive
מ‘לǀﬨ,מילות,1,0.98003197,0,false_negative
ʻשﬧ,ישר,1,0.98028874,0,false_negative
𝐈ﬠﬢʻꞌꓲ,ועדיין,1,0.9021117,0,false_negative
ח″ℷ,"ח""ג",1,0.9827806,0,false_negative
ערבים,שימוש,0,0.9830301,1,false_positive
שʽפ𝕀ר,שיפור,1,0.97318983,0,false_negative
᾿ﬥℶ,ילב,1,0.97883177,0,false_negative
ﬧꓲבדʹ,רובדי,1,0.9759974,0,false_negative
ﬥקנ𝕀ת,לקנות,1,0.9547505,0,false_negative
ﬡﬥ￨ל,אלול,1,0.97829086,0,false_negative
ﬠﬧߊך,ערוך,1,0.94038427,0,false_negative
"ביש""ע",ערוך,0,0.985183,1,false_positive
ﬥש᾽נ|｀ʾﬦ,לשינויים,1,0.96886325,0,false_negative
המאוחד,האגף,0,0.98294014,1,false_positive
סﬧ𝝼‛פʻק𝜈‘ﬦ,סרטיפיקטים,1,0.97982526,0,false_negative
ﬣ‘מʼﬦ,הימים,1,0.97838104,0,false_negative
קﬥ´נ𝐯Ӏ𝜤,קלינטון,1,0.9694068,0,false_negative
נ𝜈𝜤לת,נטולת,1,0.9642411,0,false_negative
ﬥנ￨צﬧ᾿ﬦ,לנוצרים,1,0.9784065,0,false_negative
לב𝑰,לבן,1,0.9495462,0,false_negative
הﬡＩט𝚰ℶʹוגﬧפי,האוטוביוגרפי,1,0.9826338,0,false_negative
ℷ𝑙פﬣ,גופה,1,0.9710073,0,false_negative
ק𝟷,קו,1,0.9814242,0,false_negative
מℷ𝙡,מגן,1,0.9682608,0,false_negative
הראשית,חסידית,0,0.98785084,1,false_positive
פℷזߵם,פגזים,1,0.96007615,0,false_negative
הﬡמⅼנﬣ,האמונה,1,0.9804359,0,false_negative
ﬣחקﬥﬡℐﬨ,החקלאות,1,0.979316,0,false_negative
מℵפˊ՚נ׳ﬦ,מאפיינים,1,0.9790747,0,false_negative
ﬣﬧˊﬤ𝐈ז,הריכוז,1,0.973088,0,false_negative
לישיבה,הריכוז,0,0.98391545,1,false_positive
ﬣʹ𝚟ﬥﬧ,היטלר,1,0.9716672,0,false_negative
נ`ංתה,ניסתה,1,0.9789253,0,false_negative
א𝚘ﬨﬧ,אסתר,1,0.9751385,0,false_negative
מפקℸˋ,מפקדי,1,0.9821796,0,false_negative
כ՚הוℸי,כיהודי,1,0.97926295,0,false_negative
ביﬢ‵נ𝑰,בידינו,1,0.9731196,0,false_negative
במו,בחוץ,0,0.98370034,1,false_positive
ﬨ𝕴൦,תוס,1,0.96318924,0,false_negative
מІﬥ՚,מולי,1,0.9816719,0,false_negative
ﬧ𝕴א‛ם,רואים,1,0.9686287,0,false_negative
ˊﬥﬠℶ,ילעב,1,0.96123165,0,false_negative
ℷמﬥߵﬡﬥ,גמליאל,1,0.95385027,0,false_negative
ﬥﬧﬤ𝟷ש,לרכוש,1,0.9805424,0,false_negative
῾ש,יש,1,0.98077106,0,false_negative
𝗈ﬥ`חה,סליחה,1,0.97888786,0,false_negative
חשיבותה,סליחה,0,0.98815167,1,false_positive
השוואה,הדרוש,0,0.9845652,1,false_positive
פﬠ՝לꞌ,פעילי,1,0.9795534,0,false_negative
המצ𝔩ייﬦ,המצויים,1,0.97887963,0,false_negative
ﬣﬥ𝙄קח,הלוקח,1,0.9801932,0,false_negative
ﬥꞌד,ליד,1,0.9751892,0,false_negative
במרכזו,השיכון,0,0.9833018,1,false_positive
זˊℶ|𝐯՝נ𝓸קʼ,ז'בוטינסקי,1,0.9628674,0,false_negative
א𝙄תנו,אותנו,1,0.9671091,0,false_negative
הק՝וﬦ,הקיום,1,0.9768942,0,false_negative
ℸ𝙸ד,דוד,1,0.97543365,0,false_negative
מℵʾﬣ,מאיה,1,0.97795796,0,false_negative
כת𝗜ℶﬨ,כתובת,1,0.9701872,0,false_negative
עושים,כתובת,0,0.98290193,1,false_positive
מונחים,העילית,0,0.98587173,1,false_positive
צורת,אשר,0,0.98830444,1,false_positive
קⵏנ𝔳ﬧס,קונטרס,1,0.97636753,0,false_negative
ﬣℵח𝕝ﬧ˴,האחורי,1,0.97841126,0,false_negative
שﬧ‛ﬢ′,שרידי,1,0.9697801,0,false_negative
ש᾿ח,שיח,1,0.9791826,0,false_negative
ℶʼߵח𝓵ℸ,בייחוד,1,0.95461905,0,false_negative
נ∣ﬧˋﬨ,נורית,1,0.96279746,0,false_negative
ﬥסט𝕧יං𝑣′קﬣ,לסטטיסטיקה,1,0.97231305,0,false_negative
המושבה,הנ,0,0.98600626,1,false_positive
בﬠיｌת,בעיות,1,0.97982436,0,false_negative
𝔬פרוﬨ᾽𝔩ﬨ,ספרותיות,1,0.9682656,0,false_negative
ℶ𝐼𝓁ש׳נℷטℐ𝟣,בוושינגטון,1,0.94826937,0,false_negative
ﬣק𝗏ℷℑﬧ᾽𝗹ﬨ,הקטגוריות,1,0.9733346,0,false_negative
להסתדרות,הקטגוריות,0,0.9841105,1,false_positive
מIℷℶﬥ𝙸ﬨ,מוגבלות,1,0.97749573,0,false_negative
משאר,האומה,0,0.985399,1,false_positive
ﬠ՝קﬧ՚,עיקרי,1,0.97016525,0,false_negative
דˊ𝐼וחו,דיווחו,1,0.95418537,0,false_negative
ם῾ﬥשוﬧˋ,םילשורי,1,0.9744583,0,false_negative
בסעיף,םילשורי,0,0.9849108,1,false_positive
נשימתה,להבנת,0,0.98890805,1,false_positive
ﬣﬨשﬥ𝐈מ`ﬦ,התשלומים,1,0.9817475,0,false_negative
א΄῾נש𝝂י＇𝕴,איינשטיין,1,0.9541583,0,false_negative
טﬥｌI׳זיﬣ,טלוויזיה,1,0.9558463,0,false_negative
צℶ῾קﬣ,צביקה,1,0.9814141,0,false_negative
ﬣנורמ𝕀ת,הנורמות,1,0.9827141,0,false_negative
הנ𝓵רמﬣ,הנורמה,1,0.97712165,0,false_negative
המ𝐼רכב,המורכב,1,0.9813514,0,false_negative
בזוהר,המורכב,0,0.9833796,1,false_positive
ѵﬧ𝔩ר,טרור,1,0.959149,0,false_negative
ואינם,מערב,0,0.9869273,1,false_positive
שביתת,נכנסו,0,0.98728836,1,false_positive
ℵ＇ﬧℓפי𝐈ﬨ,אירופיות,1,0.9514105,0,false_negative
ולמרות,וליטף,0,0.9833485,1,false_positive
ℶמʻﬨ𝚕σ,במיתוס,1,0.9763434,0,false_negative
המשיך,מתחומי,0,0.9863452,1,false_positive
𝘭ﬡ𝙡ﬧ,ואור,1,0.9466999,0,false_negative
לעת,ואור,0,0.9831228,1,false_positive
ﬧ𝑙ﬨˋ,רותי,1,0.9748976,0,false_negative
המשיכה,בניתוח,0,0.98406845,1,false_positive
סבߵבתיים,סביבתיים,1,0.96262896,0,false_negative
הגויים,בשעות,0,0.9886092,1,false_positive
שיﬧﬥ˴,שירלי,1,0.9704726,0,false_negative
"ה""הגנה",שירלי,0,0.9834757,1,false_positive
ﬥﬣﬨ῾՝חօ,להתייחס,1,0.9786223,0,false_negative
ℶמℐℶ𝟣,במובן,1,0.95869386,0,false_negative
ﬣﬥ𝑙ח𝟣ﬨ,הלוחות,1,0.97694707,0,false_negative
ﬨ＇ℵ𝚕רו,תיאורו,1,0.97918195,0,false_negative
נ′ℷש,ניגש,1,0.9813683,0,false_negative
מꓲחﬥⅴ,מוחלט,1,0.961896,0,false_negative
מߴ´צℷ,מייצג,1,0.94939137,0,false_negative
חｌשℶʾﬦ,חושבים,1,0.98147446,0,false_negative
൦מﬤ∣ﬨ,סמכות,1,0.97035825,0,false_negative
שאלתי,לגימה,0,0.9840987,1,false_positive
שﬡמﬧ𝙄,שאמרו,1,0.97954834,0,false_negative
𝗅מℵחﬧ,ומאחר,1,0.9724545,0,false_negative
במתח,ומאחר,0,0.98648953,1,false_positive
וו,הוה,0,0.9834824,1,false_positive
הכחולות,תעודות,0,0.98352283,1,false_positive
ﬣ𝔩צב𝕴,הוצבו,1,0.9728008,0,false_negative
ק𝑰רצווי´ל,קורצווייל,1,0.97643834,0,false_negative
‵᾽צוℷיﬦ,ייצוגים,1,0.9765106,0,false_negative
ℶ𝖛ק੦𝝂,בטקסט,1,0.9567844,0,false_negative
𝝼ﬣוﬧ,טהור,1,0.97093785,0,false_negative
՚ק𝐥ייק,"יקו""ק",1,0.96985114,0,false_negative
ℶIﬧקIﬨ,בורקות,1,0.9592314,0,false_negative
ﬣﬥﬡומ｀ת,הלאומית,1,0.97644395,0,false_negative
ﬣ׳ﬣ𝟷ﬢʼﬨ‘,היהודית',1,0.9741372,0,false_negative
ﬥｌחמ׳,לוחמי,1,0.9714141,0,false_negative
היום,לוחמי,0,0.9861569,1,false_positive
ﬥﬧIמנ˴ﬣ,לרומניה,1,0.9751725,0,false_negative
זוכר,בסקר,0,0.9867853,1,false_positive
פ՝,פי,1,0.9771683,0,false_negative
זא𝐈,זאו,1,0.9384953,0,false_negative
שעד,צדדי,0,0.9855972,1,false_positive
ﬥʻﬢו,לידו,1,0.97539896,0,false_negative
ﬥℶיI,לבין,1,0.981614,0,false_negative
מתה,מצה,0,0.9886622,1,false_positive
ﬥⅴוב,לטוב,1,0.97790694,0,false_negative
יח,כתב,0,0.98720014,1,false_positive
ﬣ1ﬢ´ﬠ,הודיע,1,0.9821599,0,false_negative
חʼצ𝒍נ′᾽ﬦ,חיצוניים,1,0.9718687,0,false_negative
שﬣℶﬧʽ𝘷ʻﬦ,שהבריטים,1,0.9793411,0,false_negative
פוﬥІנ𝗼ק＇,פולונסקי,1,0.97775924,0,false_negative
חנין,מחקרים,0,0.98826814,1,false_positive
על𝟣ﬨ,עלות,1,0.98220724,0,false_negative
א՚יכ,אייכ,1,0.9825163,0,false_negative
חוס´׳נ׳,חוסייני,1,0.9798046,0,false_negative
ﬥⲟᴑ,לסס,1,0.9818046,0,false_negative
שאז,לסס,0,0.9893846,1,false_positive
שˋש,שיש,1,0.9720318,0,false_negative
ק’צ𝐈נ՝,קיצוני,1,0.9753798,0,false_negative
משטרת,הסביבה,0,0.9846585,1,false_positive
